x-axis,1
second,Volt
-5.000000E-03,+127.905149E-03
-4.995000E-03,+159.214037E-03
-4.990000E-03,+198.413943E-03
-4.985000E-03,+228.859137E-03
-4.980000E-03,+267.902007E-03
-4.975000E-03,+300.565323E-03
-4.970000E-03,+334.720474E-03
-4.965000E-03,+368.208225E-03
-4.960000E-03,+401.460423E-03
-4.955000E-03,+430.335265E-03
-4.950000E-03,+457.953827E-03
-4.945000E-03,+489.851597E-03
-4.940000E-03,+515.624994E-03
-4.935000E-03,+541.908757E-03
-4.930000E-03,+572.196916E-03
-4.925000E-03,+603.015069E-03
-4.920000E-03,+629.475496E-03
-4.915000E-03,+654.267424E-03
-4.910000E-03,+675.015696E-03
-4.905000E-03,+703.576469E-03
-4.900000E-03,+731.548359E-03
-4.895000E-03,+750.314062E-03
-4.890000E-03,+771.238999E-03
-4.885000E-03,+789.965444E-03
-4.880000E-03,+812.107403E-03
-4.875000E-03,+827.653886E-03
-4.870000E-03,+847.165506E-03
-4.865000E-03,+863.399017E-03
-4.860000E-03,+883.008785E-03
-4.855000E-03,+892.450524E-03
-4.850000E-03,+909.076623E-03
-4.845000E-03,+921.050555E-03
-4.840000E-03,+936.950367E-03
-4.835000E-03,+948.904669E-03
-4.830000E-03,+954.342012E-03
-4.825000E-03,+962.507841E-03
-4.820000E-03,+972.047728E-03
-4.815000E-03,+976.856930E-03
-4.810000E-03,+980.763180E-03
-4.805000E-03,+981.214657E-03
-4.800000E-03,+978.878758E-03
-4.795000E-03,+981.214657E-03
-4.790000E-03,+981.783909E-03
-4.785000E-03,+981.175398E-03
-4.780000E-03,+983.275743E-03
-4.775000E-03,+984.139437E-03
-4.770000E-03,+976.680266E-03
-4.765000E-03,+971.831805E-03
-4.760000E-03,+965.530769E-03
-4.755000E-03,+956.501246E-03
-4.750000E-03,+952.614625E-03
-4.745000E-03,+937.696284E-03
-4.740000E-03,+925.879387E-03
-4.735000E-03,+913.826937E-03
-4.730000E-03,+899.026372E-03
-4.725000E-03,+889.466856E-03
-4.720000E-03,+870.053383E-03
-4.715000E-03,+850.247321E-03
-4.710000E-03,+835.230833E-03
-4.705000E-03,+821.254702E-03
-4.700000E-03,+800.800871E-03
-4.695000E-03,+779.228164E-03
-4.690000E-03,+754.750306E-03
-4.685000E-03,+733.766481E-03
-4.680000E-03,+714.902631E-03
-4.675000E-03,+689.521821E-03
-4.670000E-03,+666.692832E-03
-4.665000E-03,+637.111331E-03
-4.660000E-03,+607.883159E-03
-4.655000E-03,+585.800088E-03
-4.650000E-03,+556.925245E-03
-4.645000E-03,+529.188908E-03
-4.640000E-03,+499.136301E-03
-4.635000E-03,+465.000780E-03
-4.630000E-03,+439.188123E-03
-4.625000E-03,+408.762558E-03
-4.620000E-03,+373.194091E-03
-4.615000E-03,+344.594060E-03
-4.610000E-03,+310.301504E-03
-4.605000E-03,+275.282660E-03
-4.600000E-03,+243.326002E-03
-4.595000E-03,+209.092334E-03
-4.590000E-03,+176.664571E-03
-4.585000E-03,+142.470162E-03
-4.580000E-03,+105.606155E-03
-4.575000E-03,+71.019158E-03
-4.570000E-03,+33.487751E-03
-4.565000E-03,+19.629E-06
-4.560000E-03,-33.841080E-03
-4.555000E-03,-74.552449E-03
-4.550000E-03,-106.980212E-03
-4.545000E-03,-139.349088E-03
-4.540000E-03,-173.837938E-03
-4.535000E-03,-210.800092E-03
-4.530000E-03,-247.173364E-03
-4.525000E-03,-288.453986E-03
-4.520000E-03,-321.372484E-03
-4.515000E-03,-353.702100E-03
-4.510000E-03,-386.424305E-03
-4.505000E-03,-423.916453E-03
-4.500000E-03,-463.489317E-03
-4.495000E-03,-498.625937E-03
-4.490000E-03,-532.035170E-03
-4.485000E-03,-571.235076E-03
-4.480000E-03,-601.366200E-03
-4.475000E-03,-632.871381E-03
-4.470000E-03,-667.752819E-03
-4.465000E-03,-701.849082E-03
-4.460000E-03,-737.123108E-03
-4.455000E-03,-765.821286E-03
-4.450000E-03,-798.366826E-03
-4.445000E-03,-829.381273E-03
-4.440000E-03,-859.374991E-03
-4.435000E-03,-887.013181E-03
-4.430000E-03,-915.043960E-03
-4.425000E-03,-944.193614E-03
-4.420000E-03,-968.828507E-03
-4.415000E-03,-996.211516E-03
-4.410000E-03,-1.020139750E+00
-4.405000E-03,-1.047404983E+00
-4.400000E-03,-1.069331019E+00
-4.395000E-03,-1.093259253E+00
-4.390000E-03,-1.108903883E+00
-4.385000E-03,-1.133048041E+00
-4.380000E-03,-1.152638179E+00
-4.375000E-03,-1.170913147E+00
-4.370000E-03,-1.189816256E+00
-4.365000E-03,-1.206226432E+00
-4.360000E-03,-1.224481771E+00
-4.355000E-03,-1.240185288E+00
-4.350000E-03,-1.252865879E+00
-4.345000E-03,-1.265703504E+00
-4.340000E-03,-1.275125614E+00
-4.335000E-03,-1.287570652E+00
-4.330000E-03,-1.294087612E+00
-4.325000E-03,-1.306454132E+00
-4.320000E-03,-1.310065941E+00
-4.315000E-03,-1.319036575E+00
-4.310000E-03,-1.322550237E+00
-4.305000E-03,-1.318329917E+00
-4.300000E-03,-1.319095463E+00
-4.295000E-03,-1.324964653E+00
-4.290000E-03,-1.320744333E+00
-4.285000E-03,-1.325396500E+00
-4.280000E-03,-1.325141317E+00
-4.275000E-03,-1.327437957E+00
-4.270000E-03,-1.324042071E+00
-4.265000E-03,-1.309634094E+00
-4.260000E-03,-1.304883780E+00
-4.255000E-03,-1.296796469E+00
-4.250000E-03,-1.288120275E+00
-4.245000E-03,-1.279699264E+00
-4.240000E-03,-1.268451620E+00
-4.235000E-03,-1.258303221E+00
-4.230000E-03,-1.243797097E+00
-4.225000E-03,-1.226896187E+00
-4.220000E-03,-1.210741193E+00
-4.215000E-03,-1.197844679E+00
-4.210000E-03,-1.180119334E+00
-4.205000E-03,-1.161019931E+00
-4.200000E-03,-1.141567199E+00
-4.195000E-03,-1.123135195E+00
-4.190000E-03,-1.099992136E+00
-4.185000E-03,-1.078596094E+00
-4.180000E-03,-1.051507526E+00
-4.175000E-03,-1.028148544E+00
-4.170000E-03,-1.003768833E+00
-4.165000E-03,-976.955077E-03
-4.160000E-03,-952.967955E-03
-4.155000E-03,-924.250147E-03
-4.150000E-03,-895.924928E-03
-4.145000E-03,-869.091542E-03
-4.140000E-03,-837.390066E-03
-4.135000E-03,-805.433408E-03
-4.130000E-03,-778.344841E-03
-4.125000E-03,-745.308566E-03
-4.120000E-03,-717.258158E-03
