x-axis,1
second,Volt
-2.500000E-03,-462.704141E-03
-2.497500E-03,-481.246858E-03
-2.495000E-03,-495.474246E-03
-2.492500E-03,-514.871236E-03
-2.490000E-03,-532.245605E-03
-2.487500E-03,-545.116212E-03
-2.485000E-03,-567.679021E-03
-2.482500E-03,-579.940345E-03
-2.480000E-03,-601.102404E-03
-2.477500E-03,-616.988066E-03
-2.475000E-03,-634.532036E-03
-2.472500E-03,-649.016986E-03
-2.470000E-03,-663.256948E-03
-2.467500E-03,-690.103697E-03
-2.465000E-03,-697.120003E-03
-2.462500E-03,-713.991916E-03
-2.460000E-03,-733.131323E-03
-2.457500E-03,-747.597378E-03
-2.455000E-03,-759.123788E-03
-2.452500E-03,-782.810993E-03
-2.450000E-03,-794.425277E-03
-2.447500E-03,-816.184065E-03
-2.445000E-03,-830.210442E-03
-2.442500E-03,-843.288381E-03
-2.440000E-03,-856.485625E-03
-2.437500E-03,-870.053457E-03
-2.435000E-03,-888.395141E-03
-2.432500E-03,-901.535888E-03
-2.430000E-03,-913.068514E-03
-2.427500E-03,-926.466724E-03
-2.425000E-03,-944.645177E-03
-2.422500E-03,-956.611260E-03
-2.420000E-03,-970.625107E-03
-2.417500E-03,-986.297234E-03
-2.415000E-03,-996.039605E-03
-2.412500E-03,-1.009029546E+00
-2.410000E-03,-1.018803471E+00
-2.407500E-03,-1.031630100E+00
-2.405000E-03,-1.048131270E+00
-2.402500E-03,-1.058432815E+00
-2.400000E-03,-1.065750605E+00
-2.397500E-03,-1.079682849E+00
-2.395000E-03,-1.088476804E+00
-2.392500E-03,-1.101981838E+00
-2.390000E-03,-1.112277053E+00
-2.387500E-03,-1.124387603E+00
-2.385000E-03,-1.137032059E+00
-2.382500E-03,-1.143175411E+00
-2.380000E-03,-1.156089877E+00
-2.377500E-03,-1.166102441E+00
-2.375000E-03,-1.175329771E+00
-2.372500E-03,-1.185643841E+00
-2.370000E-03,-1.186133831E+00
-2.367500E-03,-1.198577387E+00
-2.365000E-03,-1.208495694E+00
-2.362500E-03,-1.217823522E+00
-2.360000E-03,-1.220223096E+00
-2.357500E-03,-1.228024550E+00
-2.355000E-03,-1.240895317E+00
-2.352500E-03,-1.248282027E+00
-2.350000E-03,-1.249104811E+00
-2.347500E-03,-1.258495678E+00
-2.345000E-03,-1.257628911E+00
-2.342500E-03,-1.269406387E+00
-2.340000E-03,-1.277233131E+00
-2.337500E-03,-1.281611186E+00
-2.335000E-03,-1.284688961E+00
-2.332500E-03,-1.290870071E+00
-2.330000E-03,-1.297521978E+00
-2.327500E-03,-1.300537160E+00
-2.325000E-03,-1.304758111E+00
-2.322500E-03,-1.310725523E+00
-2.320000E-03,-1.311171454E+00
-2.317500E-03,-1.316680199E+00
-2.315000E-03,-1.317497038E+00
-2.312500E-03,-1.321372509E+00
-2.310000E-03,-1.325813369E+00
-2.307500E-03,-1.323570966E+00
-2.305000E-03,-1.325719275E+00
-2.302500E-03,-1.329990625E+00
-2.300000E-03,-1.325769227E+00
-2.297500E-03,-1.324676306E+00
-2.295000E-03,-1.326919066E+00
-2.292500E-03,-1.320913842E+00
-2.290000E-03,-1.331824743E+00
-2.287500E-03,-1.321340878E+00
-2.285000E-03,-1.323765490E+00
-2.282500E-03,-1.326510740E+00
-2.280000E-03,-1.324286987E+00
-2.277500E-03,-1.321818530E+00
-2.275000E-03,-1.327402789E+00
-2.272500E-03,-1.325568567E+00
-2.270000E-03,-1.323828397E+00
-2.267500E-03,-1.321566991E+00
-2.265000E-03,-1.314048271E+00
-2.262500E-03,-1.312327000E+00
-2.260000E-03,-1.312101246E+00
-2.257500E-03,-1.306133799E+00
-2.255000E-03,-1.305970520E+00
-2.252500E-03,-1.297521799E+00
-2.250000E-03,-1.296403948E+00
-2.247500E-03,-1.288652342E+00
-2.245000E-03,-1.284400033E+00
-2.242500E-03,-1.273665287E+00
-2.240000E-03,-1.269958756E+00
-2.237500E-03,-1.265279651E+00
-2.235000E-03,-1.262729145E+00
-2.232500E-03,-1.252559505E+00
-2.230000E-03,-1.246190230E+00
-2.227500E-03,-1.235065836E+00
-2.225000E-03,-1.236008216E+00
-2.222500E-03,-1.224293007E+00
-2.220000E-03,-1.214732746E+00
-2.217500E-03,-1.207905214E+00
-2.215000E-03,-1.200380034E+00
-2.212500E-03,-1.192446540E+00
-2.210000E-03,-1.186836874E+00
-2.207500E-03,-1.178507961E+00
-2.205000E-03,-1.166805960E+00
-2.202500E-03,-1.158941387E+00
-2.200000E-03,-1.146811919E+00
-2.197500E-03,-1.133395252E+00
-2.195000E-03,-1.129940044E+00
-2.192500E-03,-1.118828328E+00
-2.190000E-03,-1.108922511E+00
-2.187500E-03,-1.098853258E+00
-2.185000E-03,-1.084337105E+00
-2.182500E-03,-1.073803209E+00
-2.180000E-03,-1.056215120E+00
-2.177500E-03,-1.053042994E+00
-2.175000E-03,-1.036824424E+00
-2.172500E-03,-1.025907172E+00
-2.170000E-03,-1.009349647E+00
-2.167500E-03,-997.615952E-03
-2.165000E-03,-986.730517E-03
-2.162500E-03,-967.194807E-03
-2.160000E-03,-955.844747E-03
-2.157500E-03,-943.690303E-03
-2.155000E-03,-929.292959E-03
-2.152500E-03,-920.882099E-03
-2.150000E-03,-903.533106E-03
-2.147500E-03,-886.987865E-03
-2.145000E-03,-877.527846E-03
-2.142500E-03,-858.168768E-03
-2.140000E-03,-849.443822E-03
-2.137500E-03,-831.453493E-03
-2.135000E-03,-812.647196E-03
-2.132500E-03,-799.550488E-03
-2.130000E-03,-782.207264E-03
-2.127500E-03,-768.771531E-03
-2.125000E-03,-753.690073E-03
-2.122500E-03,-732.465095E-03
-2.120000E-03,-718.457144E-03
-2.117500E-03,-698.583225E-03
-2.115000E-03,-685.888574E-03
-2.112500E-03,-665.655757E-03
-2.110000E-03,-655.411109E-03
-2.107500E-03,-637.533996E-03
-2.105000E-03,-620.341522E-03
-2.102500E-03,-598.526344E-03
-2.100000E-03,-581.642366E-03
-2.097500E-03,-569.876761E-03
-2.095000E-03,-553.683524E-03
-2.092500E-03,-531.867643E-03
-2.090000E-03,-513.815522E-03
-2.087500E-03,-502.150851E-03
-2.085000E-03,-481.459637E-03
-2.082500E-03,-463.312970E-03
-2.080000E-03,-441.867676E-03
-2.077500E-03,-426.893856E-03
-2.075000E-03,-411.164967E-03
-2.072500E-03,-391.610385E-03
-2.070000E-03,-369.933427E-03
-2.067500E-03,-357.308196E-03
-2.065000E-03,-336.121009E-03
